trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1759950,10:14:00,10:15:00,900301,18,Richmond,0,0,,1
1759950,10:18:00,10:18:00,904101,19,Richmond,0,0,,1
1759950,10:20:00,10:20:00,904201,20,Richmond,0,0,,1
1759950,10:22:00,10:23:00,904301,21,Richmond,0,0,,1
1759950,10:25:00,10:26:00,904401,22,Richmond,0,0,,1
1759950,10:28:00,10:29:00,904501,23,Richmond,0,0,,1
1759950,10:33:00,10:36:00,904601,24,Richmond,0,0,,1
1755301,9:19:00,9:19:00,906403,0,,0,0,,1
1755301,9:23:00,9:24:00,907102,1,,0,0,,1
1755301,9:26:00,9:26:00,907102,2,,0,0,,1
1755301,9:29:00,9:29:00,906302,3,San Francisco / Richmond,0,0,,1
1755301,9:32:00,9:33:00,906202,4,San Francisco / Richmond,0,0,,1
1755301,9:35:00,9:36:00,906102,5,San Francisco / Richmond,0,0,,1
1755301,9:39:00,9:40:00,901902,6,Richmond,0,0,,1
1755301,9:43:00,9:43:00,901802,7,Richmond,0,0,,1
1755301,9:45:00,9:46:00,901702,8,Richmond,0,0,,1
1755301,9:48:00,9:48:00,901602,9,Richmond,0,0,,1
1755301,9:50:00,9:50:00,901502,10,Richmond,0,0,,1
1755301,9:52:00,9:53:00,901402,11,Richmond,0,0,,1
1755301,9:54:00,9:55:00,901302,12,Richmond,0,0,,1
1755301,9:56:00,9:56:00,901202,13,Richmond,0,0,,1
1755301,9:57:00,9:58:00,901162,14,Richmond,0,0,,1
1755301,10:04:00,10:05:00,901102,15,Richmond,0,0,,1
1755301,10:08:00,10:09:00,900101,16,Richmond,0,0,,1
1755301,10:10:00,10:11:00,900201,17,Richmond,0,0,,1
1755301,10:14:00,10:15:00,900301,18,Richmond,0,0,,1
1755301,10:18:00,10:18:00,904101,19,Richmond,0,0,,1
1755301,10:20:00,10:20:00,904201,20,Richmond,0,0,,1
1755301,10:22:00,10:23:00,904301,21,Richmond,0,0,,1
1755301,10:25:00,10:26:00,904401,22,Richmond,0,0,,1
1755301,10:28:00,10:29:00,904501,23,Richmond,0,0,,1
1755301,10:33:00,10:36:00,904601,24,Richmond,0,0,,1
1899296,9:19:00,9:19:00,906403,0,,0,0,,1
1899296,9:23:00,9:24:00,907102,1,,0,0,,1
1899296,9:26:00,9:26:00,907102,2,,0,0,,1
1899296,9:29:00,9:29:00,906302,3,San Francisco / Richmond,0,0,,1
1899296,9:32:00,9:33:00,906202,4,San Francisco / Richmond,0,0,,1
1899296,9:35:00,9:36:00,906102,5,San Francisco / Richmond,0,0,,1
1899296,9:39:00,9:40:00,901902,6,Richmond,0,0,,1
1899296,9:43:00,9:43:00,901802,7,Richmond,0,0,,1
1899296,9:45:00,9:46:00,901702,8,Richmond,0,0,,1
1899296,9:48:00,9:48:00,901602,9,Richmond,0,0,,1
1899296,9:50:00,9:50:00,901502,10,Richmond,0,0,,1
1899296,9:52:00,9:53:00,901402,11,Richmond,0,0,,1
1899296,9:54:00,9:55:00,901302,12,Richmond,0,0,,1
1899296,9:56:00,9:56:00,901202,13,Richmond,0,0,,1
1899296,9:57:00,9:58:00,901162,14,Richmond,0,0,,1
1899296,10:04:00,10:05:00,901102,15,Richmond,0,0,,1
1899296,10:08:00,10:09:00,900101,16,Richmond,0,0,,1
1899296,10:10:00,10:11:00,900201,17,Richmond,0,0,,1
1899296,10:14:00,10:15:00,900301,18,Richmond,0,0,,1
1899296,10:18:00,10:18:00,904101,19,Richmond,0,0,,1
1899296,10:20:00,10:20:00,904201,20,Richmond,0,0,,1
1899296,10:22:00,10:23:00,904301,21,Richmond,0,0,,1
1899296,10:25:00,10:26:00,904401,22,Richmond,0,0,,1
1899296,10:28:00,10:29:00,904501,23,Richmond,0,0,,1
1899296,10:33:00,10:36:00,904601,24,Richmond,0,0,,1
1859795,9:19:00,9:19:00,906403,0,,0,0,,1
1859795,9:23:00,9:24:00,907102,1,,0,0,,1
1859795,9:26:00,9:26:00,907102,2,,0,0,,1
1859795,9:29:00,9:29:00,906302,3,San Francisco / Richmond,0,0,,1
1859795,9:32:00,9:33:00,906202,4,San Francisco / Richmond,0,0,,1
1859795,9:35:00,9:36:00,906102,5,San Francisco / Richmond,0,0,,1
1859795,9:39:00,9:40:00,901902,6,Richmond,0,0,,1
1859795,9:43:00,9:43:00,901802,7,Richmond,0,0,,1
1859795,9:45:00,9:46:00,901702,8,Richmond,0,0,,1
1859795,9:48:00,9:48:00,901602,9,Richmond,0,0,,1
1859795,9:50:00,9:50:00,901502,10,Richmond,0,0,,1
1859795,9:52:00,9:53:00,901402,11,Richmond,0,0,,1
1859795,9:54:00,9:55:00,901302,12,Richmond,0,0,,1
1859795,9:56:00,9:56:00,901202,13,Richmond,0,0,,1
1859795,9:57:00,9:58:00,901162,14,Richmond,0,0,,1
1859795,10:04:00,10:05:00,901102,15,Richmond,0,0,,1
1859795,10:08:00,10:09:00,900101,16,Richmond,0,0,,1
1859795,10:10:00,10:11:00,900201,17,Richmond,0,0,,1
1859795,10:14:00,10:15:00,900301,18,Richmond,0,0,,1
1859795,10:18:00,10:18:00,904101,19,Richmond,0,0,,1
1859795,10:20:00,10:20:00,904201,20,Richmond,0,0,,1
1859795,10:22:00,10:23:00,904301,21,Richmond,0,0,,1
1859795,10:25:00,10:26:00,904401,22,Richmond,0,0,,1
1859795,10:28:00,10:29:00,904501,23,Richmond,0,0,,1
1859795,10:33:00,10:36:00,904601,24,Richmond,0,0,,1
1771286,9:19:00,9:19:00,906403,0,,0,0,,1
1771286,9:23:00,9:24:00,907102,1,,0,0,,1
1771286,9:26:00,9:26:00,907102,2,,0,0,,1
1771286,9:29:00,9:29:00,906302,3,San Francisco / Richmond,0,0,,1
1771286,9:32:00,9:33:00,906202,4,San Francisco / Richmond,0,0,,1
1771286,9:35:00,9:36:00,906102,5,San Francisco / Richmond,0,0,,1
1771286,9:39:00,9:40:00,901902,6,Richmond,0,0,,1
1771286,9:43:00,9:43:00,901802,7,Richmond,0,0,,1
1771286,9:45:00,9:46:00,901702,8,Richmond,0,0,,1
1771286,9:48:00,9:48:00,901602,9,Richmond,0,0,,1
1771286,9:50:00,9:50:00,901502,10,Richmond,0,0,,1
1771286,9:52:00,9:53:00,901402,11,Richmond,0,0,,1
1771286,9:54:00,9:55:00,901302,12,Richmond,0,0,,1
1771286,9:56:00,9:56:00,901202,13,Richmond,0,0,,1
1771286,9:57:00,9:58:00,901162,14,Richmond,0,0,,1
1771286,10:04:00,10:05:00,901102,15,Richmond,0,0,,1
1771286,10:08:00,10:09:00,900101,16,Richmond,0,0,,1
1771286,10:10:00,10:11:00,900201,17,Richmond,0,0,,1
1771286,10:14:00,10:15:00,900301,18,Richmond,0,0,,1
1771286,10:18:00,10:18:00,904101,19,Richmond,0,0,,1
1771286,10:20:00,10:20:00,904201,20,Richmond,0,0,,1
1771286,10:22:00,10:23:00,904301,21,Richmond,0,0,,1
1771286,10:25:00,10:26:00,904401,22,Richmond,0,0,,1
1771286,10:28:00,10:29:00,904501,23,Richmond,0,0,,1
1771286,10:33:00,10:36:00,904601,24,Richmond,0,0,,1
1755302,9:39:00,9:39:00,906403,0,,0,0,,1
1755302,9:43:00,9:44:00,907102,1,,0,0,,1
1755302,9:46:00,9:46:00,907102,2,,0,0,,1
1755302,9:49:00,9:49:00,906302,3,San Francisco / Richmond,0,0,,1
1755302,9:52:00,9:53:00,906202,4,San Francisco / Richmond,0,0,,1
1755302,9:55:00,9:56:00,906102,5,San Francisco / Richmond,0,0,,1
1755302,9:59:00,10:00:00,901902,6,Richmond,0,0,,1
1755302,10:03:00,10:03:00,901802,7,Richmond,0,0,,1
1755302,10:05:00,10:06:00,901702,8,Richmond,0,0,,1
1755302,10:08:00,10:08:00,901602,9,Richmond,0,0,,1
1755302,10:10:00,10:10:00,901502,10,Richmond,0,0,,1
1755302,10:12:00,10:13:00,901402,11,Richmond,0,0,,1
1755302,10:14:00,10:15:00,901302,12,Richmond,0,0,,1
1755302,10:16:00,10:16:00,901202,13,Richmond,0,0,,1
1755302,10:17:00,10:18:00,901162,14,Richmond,0,0,,1
1755302,10:24:00,10:25:00,901102,15,Richmond,0,0,,1
1755302,10:28:00,10:29:00,900101,16,Richmond,0,0,,1
1755302,10:30:00,10:31:00,900201,17,Richmond,0,0,,1
1755302,10:34:00,10:35:00,900301,18,Richmond,0,0,,1
1755302,10:38:00,10:38:00,904101,19,Richmond,0,0,,1
1755302,10:40:00,10:40:00,904201,20,Richmond,0,0,,1
1755302,10:42:00,10:43:00,904301,21,Richmond,0,0,,1
1755302,10:45:00,10:46:00,904401,22,Richmond,0,0,,1
1755302,10:48:00,10:49:00,904501,23,Richmond,0,0,,1
1755302,10:53:00,10:56:00,904601,24,Richmond,0,0,,1
1759951,9:39:00,9:39:00,906403,0,,0,0,,1
1759951,9:43:00,9:44:00,907102,1,,0,0,,1
1759951,9:46:00,9:46:00,907102,2,,0,0,,1
1759951,9:49:00,9:49:00,906302,3,San Francisco / Richmond,0,0,,1
1759951,9:52:00,9:53:00,906202,4,San Francisco / Richmond,0,0,,1
1759951,9:55:00,9:56:00,906102,5,San Francisco / Richmond,0,0,,1
1759951,9:59:00,10:00:00,901902,6,Richmond,0,0,,1
1759951,10:03:00,10:03:00,901802,7,Richmond,0,0,,1
1759951,10:05:00,10:06:00,901702,8,Richmond,0,0,,1
1759951,10:08:00,10:08:00,901602,9,Richmond,0,0,,1
1759951,10:10:00,10:10:00,901502,10,Richmond,0,0,,1
1759951,10:12:00,10:13:00,901402,11,Richmond,0,0,,1
1759951,10:14:00,10:15:00,901302,12,Richmond,0,0,,1
1759951,10:16:00,10:16:00,901202,13,Richmond,0,0,,1
1759951,10:17:00,10:18:00,901162,14,Richmond,0,0,,1
1759951,10:24:00,10:25:00,901102,15,Richmond,0,0,,1
1759951,10:28:00,10:29:00,900101,16,Richmond,0,0,,1
1759951,10:30:00,10:31:00,900201,17,Richmond,0,0,,1
1759951,10:34:00,10:35:00,900301,18,Richmond,0,0,,1
1759951,10:38:00,10:38:00,904101,19,Richmond,0,0,,1
1759951,10:40:00,10:40:00,904201,20,Richmond,0,0,,1
1759951,10:42:00,10:43:00,904301,21,Richmond,0,0,,1
1759951,10:45:00,10:46:00,904401,22,Richmond,0,0,,1
1759951,10:48:00,10:49:00,904501,23,Richmond,0,0,,1
1759951,10:53:00,10:56:00,904601,24,Richmond,0,0,,1
1771287,9:39:00,9:39:00,906403,0,,0,0,,1
1771287,9:43:00,9:44:00,907102,1,,0,0,,1
1771287,9:46:00,9:46:00,907102,2,,0,0,,1
1771287,9:49:00,9:49:00,906302,3,San Francisco / Richmond,0,0,,1
1771287,9:52:00,9:53:00,906202,4,San Francisco / Richmond,0,0,,1
1771287,9:55:00,9:56:00,906102,5,San Francisco / Richmond,0,0,,1
1771287,9:59:00,10:00:00,901902,6,Richmond,0,0,,1
1771287,10:03:00,10:03:00,901802,7,Richmond,0,0,,1
1771287,10:05:00,10:06:00,901702,8,Richmond,0,0,,1
1771287,10:08:00,10:08:00,901602,9,Richmond,0,0,,1
1771287,10:10:00,10:10:00,901502,10,Richmond,0,0,,1
1771287,10:12:00,10:13:00,901402,11,Richmond,0,0,,1
1771287,10:14:00,10:15:00,901302,12,Richmond,0,0,,1
1771287,10:16:00,10:16:00,901202,13,Richmond,0,0,,1
1771287,10:17:00,10:18:00,901162,14,Richmond,0,0,,1
1771287,10:24:00,10:25:00,901102,15,Richmond,0,0,,1
1771287,10:28:00,10:29:00,900101,16,Richmond,0,0,,1
1771287,10:30:00,10:31:00,900201,17,Richmond,0,0,,1
1771287,10:34:00,10:35:00,900301,18,Richmond,0,0,,1
1771287,10:38:00,10:38:00,904101,19,Richmond,0,0,,1
1771287,10:40:00,10:40:00,904201,20,Richmond,0,0,,1
1771287,10:42:00,10:43:00,904301,21,Richmond,0,0,,1
1771287,10:45:00,10:46:00,904401,22,Richmond,0,0,,1
1771287,10:48:00,10:49:00,904501,23,Richmond,0,0,,1
1771287,10:53:00,10:56:00,904601,24,Richmond,0,0,,1
1899297,9:39:00,9:39:00,906403,0,,0,0,,1
1899297,9:43:00,9:44:00,907102,1,,0,0,,1
1899297,9:46:00,9:46:00,907102,2,,0,0,,1
1899297,9:49:00,9:49:00,906302,3,San Francisco / Richmond,0,0,,1
1899297,9:52:00,9:53:00,906202,4,San Francisco / Richmond,0,0,,1
1899297,9:55:00,9:56:00,906102,5,San Francisco / Richmond,0,0,,1
1899297,9:59:00,10:00:00,901902,6,Richmond,0,0,,1
1899297,10:03:00,10:03:00,901802,7,Richmond,0,0,,1
1899297,10:05:00,10:06:00,901702,8,Richmond,0,0,,1
1899297,10:08:00,10:08:00,901602,9,Richmond,0,0,,1
1899297,10:10:00,10:10:00,901502,10,Richmond,0,0,,1
1899297,10:12:00,10:13:00,901402,11,Richmond,0,0,,1
1899297,10:14:00,10:15:00,901302,12,Richmond,0,0,,1
1899297,10:16:00,10:16:00,901202,13,Richmond,0,0,,1
1899297,10:17:00,10:18:00,901162,14,Richmond,0,0,,1
1899297,10:24:00,10:25:00,901102,15,Richmond,0,0,,1
1899297,10:28:00,10:29:00,900101,16,Richmond,0,0,,1
1899297,10:30:00,10:31:00,900201,17,Richmond,0,0,,1
1899297,10:34:00,10:35:00,900301,18,Richmond,0,0,,1
1899297,10:38:00,10:38:00,904101,19,Richmond,0,0,,1
1899297,10:40:00,10:40:00,904201,20,Richmond,0,0,,1
1899297,10:42:00,10:43:00,904301,21,Richmond,0,0,,1
1899297,10:45:00,10:46:00,904401,22,Richmond,0,0,,1
1899297,10:48:00,10:49:00,904501,23,Richmond,0,0,,1
1899297,10:53:00,10:56:00,904601,24,Richmond,0,0,,1
1859796,9:39:00,9:39:00,906403,0,,0,0,,1
1859796,9:43:00,9:44:00,907102,1,,0,0,,1
1859796,9:46:00,9:46:00,907102,2,,0,0,,1
1859796,9:49:00,9:49:00,906302,3,San Francisco / Richmond,0,0,,1
1859796,9:52:00,9:53:00,906202,4,San Francisco / Richmond,0,0,,1
1859796,9:55:00,9:56:00,906102,5,San Francisco / Richmond,0,0,,1
1859796,9:59:00,10:00:00,901902,6,Richmond,0,0,,1
1859796,10:03:00,10:03:00,901802,7,Richmond,0,0,,1
1859796,10:05:00,10:06:00,901702,8,Richmond,0,0,,1
1859796,10:08:00,10:08:00,901602,9,Richmond,0,0,,1
1859796,10:10:00,10:10:00,901502,10,Richmond,0,0,,1
1859796,10:12:00,10:13:00,901402,11,Richmond,0,0,,1
1859796,10:14:00,10:15:00,901302,12,Richmond,0,0,,1
1859796,10:16:00,10:16:00,901202,13,Richmond,0,0,,1
1859796,10:17:00,10:18:00,901162,14,Richmond,0,0,,1
1859796,10:24:00,10:25:00,901102,15,Richmond,0,0,,1
1859796,10:28:00,10:29:00,900101,16,Richmond,0,0,,1
1859796,10:30:00,10:31:00,900201,17,Richmond,0,0,,1
1859796,10:34:00,10:35:00,900301,18,Richmond,0,0,,1
1859796,10:38:00,10:38:00,904101,19,Richmond,0,0,,1
1859796,10:40:00,10:40:00,904201,20,Richmond,0,0,,1
1859796,10:42:00,10:43:00,904301,21,Richmond,0,0,,1
1859796,10:45:00,10:46:00,904401,22,Richmond,0,0,,1
1859796,10:48:00,10:49:00,904501,23,Richmond,0,0,,1
1859796,10:53:00,10:56:00,904601,24,Richmond,0,0,,1
1759952,9:59:00,9:59:00,906403,0,,0,0,,1
1759952,10:03:00,10:04:00,907102,1,,0,0,,1
1759952,10:06:00,10:06:00,907102,2,,0,0,,1
1759952,10:09:00,10:09:00,906302,3,San Francisco / Richmond,0,0,,1
1759952,10:12:00,10:13:00,906202,4,San Francisco / Richmond,0,0,,1
1759952,10:15:00,10:16:00,906102,5,San Francisco / Richmond,0,0,,1
1759952,10:19:00,10:20:00,901902,6,Richmond,0,0,,1
1759952,10:23:00,10:23:00,901802,7,Richmond,0,0,,1
1759952,10:25:00,10:26:00,901702,8,Richmond,0,0,,1
1759952,10:28:00,10:28:00,901602,9,Richmond,0,0,,1
1759952,10:30:00,10:30:00,901502,10,Richmond,0,0,,1
1759952,10:32:00,10:33:00,901402,11,Richmond,0,0,,1
1759952,10:34:00,10:35:00,901302,12,Richmond,0,0,,1
1759952,10:36:00,10:36:00,901202,13,Richmond,0,0,,1
1759952,10:37:00,10:38:00,901162,14,Richmond,0,0,,1
1759952,10:44:00,10:45:00,901102,15,Richmond,0,0,,1
1759952,10:48:00,10:49:00,900101,16,Richmond,0,0,,1
1759952,10:50:00,10:51:00,900201,17,Richmond,0,0,,1
1759952,10:54:00,10:55:00,900301,18,Richmond,0,0,,1
1759952,10:58:00,10:58:00,904101,19,Richmond,0,0,,1
1759952,11:00:00,11:00:00,904201,20,Richmond,0,0,,1
1759952,11:02:00,11:03:00,904301,21,Richmond,0,0,,1
1759952,11:05:00,11:06:00,904401,22,Richmond,0,0,,1
1759952,11:08:00,11:09:00,904501,23,Richmond,0,0,,1
1759952,11:13:00,11:16:00,904601,24,Richmond,0,0,,1
1899298,9:59:00,9:59:00,906403,0,,0,0,,1
1899298,10:03:00,10:04:00,907102,1,,0,0,,1
1899298,10:06:00,10:06:00,907102,2,,0,0,,1
1899298,10:09:00,10:09:00,906302,3,San Francisco / Richmond,0,0,,1
1899298,10:12:00,10:13:00,906202,4,San Francisco / Richmond,0,0,,1
1899298,10:15:00,10:16:00,906102,5,San Francisco / Richmond,0,0,,1
1899298,10:19:00,10:20:00,901902,6,Richmond,0,0,,1
1899298,10:23:00,10:23:00,901802,7,Richmond,0,0,,1
1899298,10:25:00,10:26:00,901702,8,Richmond,0,0,,1
1899298,10:28:00,10:28:00,901602,9,Richmond,0,0,,1
1899298,10:30:00,10:30:00,901502,10,Richmond,0,0,,1
1899298,10:32:00,10:33:00,901402,11,Richmond,0,0,,1
1899298,10:34:00,10:35:00,901302,12,Richmond,0,0,,1
1899298,10:36:00,10:36:00,901202,13,Richmond,0,0,,1
1899298,10:37:00,10:38:00,901162,14,Richmond,0,0,,1
1899298,10:44:00,10:45:00,901102,15,Richmond,0,0,,1
1899298,10:48:00,10:49:00,900101,16,Richmond,0,0,,1
1899298,10:50:00,10:51:00,900201,17,Richmond,0,0,,1
1899298,10:54:00,10:55:00,900301,18,Richmond,0,0,,1
1899298,10:58:00,10:58:00,904101,19,Richmond,0,0,,1
1899298,11:00:00,11:00:00,904201,20,Richmond,0,0,,1
1899298,11:02:00,11:03:00,904301,21,Richmond,0,0,,1
1899298,11:05:00,11:06:00,904401,22,Richmond,0,0,,1
1899298,11:08:00,11:09:00,904501,23,Richmond,0,0,,1
1899298,11:13:00,11:16:00,904601,24,Richmond,0,0,,1
1771288,9:59:00,9:59:00,906403,0,,0,0,,1
1771288,10:03:00,10:04:00,907102,1,,0,0,,1
1771288,10:06:00,10:06:00,907102,2,,0,0,,1
1771288,10:09:00,10:09:00,906302,3,San Francisco / Richmond,0,0,,1
1771288,10:12:00,10:13:00,906202,4,San Francisco / Richmond,0,0,,1
1771288,10:15:00,10:16:00,906102,5,San Francisco / Richmond,0,0,,1
1771288,10:19:00,10:20:00,901902,6,Richmond,0,0,,1
1771288,10:23:00,10:23:00,901802,7,Richmond,0,0,,1
1771288,10:25:00,10:26:00,901702,8,Richmond,0,0,,1
1771288,10:28:00,10:28:00,901602,9,Richmond,0,0,,1
1771288,10:30:00,10:30:00,901502,10,Richmond,0,0,,1
1771288,10:32:00,10:33:00,901402,11,Richmond,0,0,,1
1771288,10:34:00,10:35:00,901302,12,Richmond,0,0,,1
1771288,10:36:00,10:36:00,901202,13,Richmond,0,0,,1
1771288,10:37:00,10:38:00,901162,14,Richmond,0,0,,1
1771288,10:44:00,10:45:00,901102,15,Richmond,0,0,,1
1771288,10:48:00,10:49:00,900101,16,Richmond,0,0,,1
1771288,10:50:00,10:51:00,900201,17,Richmond,0,0,,1
1771288,10:54:00,10:55:00,900301,18,Richmond,0,0,,1
1771288,10:58:00,10:58:00,904101,19,Richmond,0,0,,1
1771288,11:00:00,11:00:00,904201,20,Richmond,0,0,,1
1771288,11:02:00,11:03:00,904301,21,Richmond,0,0,,1
1771288,11:05:00,11:06:00,904401,22,Richmond,0,0,,1
1771288,11:08:00,11:09:00,904501,23,Richmond,0,0,,1
1771288,11:13:00,11:16:00,904601,24,Richmond,0,0,,1
1755303,9:59:00,9:59:00,906403,0,,0,0,,1
1755303,10:03:00,10:04:00,907102,1,,0,0,,1
1755303,10:06:00,10:06:00,907102,2,,0,0,,1
1755303,10:09:00,10:09:00,906302,3,San Francisco / Richmond,0,0,,1
1755303,10:12:00,10:13:00,906202,4,San Francisco / Richmond,0,0,,1
1755303,10:15:00,10:16:00,906102,5,San Francisco / Richmond,0,0,,1
1755303,10:19:00,10:20:00,901902,6,Richmond,0,0,,1
1755303,10:23:00,10:23:00,901802,7,Richmond,0,0,,1
1755303,10:25:00,10:26:00,901702,8,Richmond,0,0,,1
1755303,10:28:00,10:28:00,901602,9,Richmond,0,0,,1
1755303,10:30:00,10:30:00,901502,10,Richmond,0,0,,1
1755303,10:32:00,10:33:00,901402,11,Richmond,0,0,,1
1755303,10:34:00,10:35:00,901302,12,Richmond,0,0,,1
1755303,10:36:00,10:36:00,901202,13,Richmond,0,0,,1
1755303,10:37:00,10:38:00,901162,14,Richmond,0,0,,1
1755303,10:44:00,10:45:00,901102,15,Richmond,0,0,,1
1755303,10:48:00,10:49:00,900101,16,Richmond,0,0,,1
1755303,10:50:00,10:51:00,900201,17,Richmond,0,0,,1
1755303,10:54:00,10:55:00,900301,18,Richmond,0,0,,1
1755303,10:58:00,10:58:00,904101,19,Richmond,0,0,,1
1755303,11:00:00,11:00:00,904201,20,Richmond,0,0,,1
1755303,11:02:00,11:03:00,904301,21,Richmond,0,0,,1
1755303,11:05:00,11:06:00,904401,22,Richmond,0,0,,1
1755303,11:08:00,11:09:00,904501,23,Richmond,0,0,,1
1755303,11:13:00,11:16:00,904601,24,Richmond,0,0,,1
1859797,9:59:00,9:59:00,906403,0,,0,0,,1
1859797,10:03:00,10:04:00,907102,1,,0,0,,1
1859797,10:06:00,10:06:00,907102,2,,0,0,,1
1859797,10:09:00,10:09:00,906302,3,San Francisco / Richmond,0,0,,1
1859797,10:12:00,10:13:00,906202,4,San Francisco / Richmond,0,0,,1
1859797,10:15:00,10:16:00,906102,5,San Francisco / Richmond,0,0,,1
1859797,10:19:00,10:20:00,901902,6,Richmond,0,0,,1
1859797,10:23:00,10:23:00,901802,7,Richmond,0,0,,1
1859797,10:25:00,10:26:00,901702,8,Richmond,0,0,,1
1859797,10:28:00,10:28:00,901602,9,Richmond,0,0,,1
1859797,10:30:00,10:30:00,901502,10,Richmond,0,0,,1
1859797,10:32:00,10:33:00,901402,11,Richmond,0,0,,1
1859797,10:34:00,10:35:00,901302,12,Richmond,0,0,,1
1859797,10:36:00,10:36:00,901202,13,Richmond,0,0,,1
1859797,10:37:00,10:38:00,901162,14,Richmond,0,0,,1
1859797,10:44:00,10:45:00,901102,15,Richmond,0,0,,1
1859797,10:48:00,10:49:00,900101,16,Richmond,0,0,,1
1859797,10:50:00,10:51:00,900201,17,Richmond,0,0,,1
1859797,10:54:00,10:55:00,900301,18,Richmond,0,0,,1
1859797,10:58:00,10:58:00,904101,19,Richmond,0,0,,1
1859797,11:00:00,11:00:00,904201,20,Richmond,0,0,,1
1859797,11:02:00,11:03:00,904301,21,Richmond,0,0,,1
1859797,11:05:00,11:06:00,904401,22,Richmond,0,0,,1
1859797,11:08:00,11:09:00,904501,23,Richmond,0,0,,1
1859797,11:13:00,11:16:00,904601,24,Richmond,0,0,,1
1771289,10:19:00,10:19:00,906403,0,,0,0,,1
1771289,10:23:00,10:24:00,907102,1,,0,0,,1
1771289,10:26:00,10:26:00,907102,2,,0,0,,1
1771289,10:29:00,10:29:00,906302,3,San Francisco / Richmond,0,0,,1
1771289,10:32:00,10:33:00,906202,4,San Francisco / Richmond,0,0,,1
1771289,10:35:00,10:36:00,906102,5,San Francisco / Richmond,0,0,,1
1771289,10:39:00,10:40:00,901902,6,Richmond,0,0,,1
1771289,10:43:00,10:43:00,901802,7,Richmond,0,0,,1
1771289,10:45:00,10:46:00,901702,8,Richmond,0,0,,1
1771289,10:48:00,10:48:00,901602,9,Richmond,0,0,,1
1771289,10:50:00,10:50:00,901502,10,Richmond,0,0,,1
1771289,10:52:00,10:53:00,901402,11,Richmond,0,0,,1
1771289,10:54:00,10:55:00,901302,12,Richmond,0,0,,1
1771289,10:56:00,10:56:00,901202,13,Richmond,0,0,,1
1771289,10:57:00,10:58:00,901162,14,Richmond,0,0,,1
1771289,11:04:00,11:05:00,901102,15,Richmond,0,0,,1
1771289,11:08:00,11:09:00,900101,16,Richmond,0,0,,1
1771289,11:10:00,11:11:00,900201,17,Richmond,0,0,,1
1771289,11:14:00,11:15:00,900301,18,Richmond,0,0,,1
1771289,11:18:00,11:18:00,904101,19,Richmond,0,0,,1
1771289,11:20:00,11:20:00,904201,20,Richmond,0,0,,1
1771289,11:22:00,11:23:00,904301,21,Richmond,0,0,,1
1771289,11:25:00,11:26:00,904401,22,Richmond,0,0,,1
1771289,11:28:00,11:29:00,904501,23,Richmond,0,0,,1
1771289,11:33:00,11:36:00,904601,24,Richmond,0,0,,1
1759953,10:19:00,10:19:00,906403,0,,0,0,,1
1759953,10:23:00,10:24:00,907102,1,,0,0,,1
1759953,10:26:00,10:26:00,907102,2,,0,0,,1
1759953,10:29:00,10:29:00,906302,3,San Francisco / Richmond,0,0,,1
1759953,10:32:00,10:33:00,906202,4,San Francisco / Richmond,0,0,,1
1759953,10:35:00,10:36:00,906102,5,San Francisco / Richmond,0,0,,1
1759953,10:39:00,10:40:00,901902,6,Richmond,0,0,,1
1759953,10:43:00,10:43:00,901802,7,Richmond,0,0,,1
1759953,10:45:00,10:46:00,901702,8,Richmond,0,0,,1
1759953,10:48:00,10:48:00,901602,9,Richmond,0,0,,1
1759953,10:50:00,10:50:00,901502,10,Richmond,0,0,,1
1759953,10:52:00,10:53:00,901402,11,Richmond,0,0,,1
1759953,10:54:00,10:55:00,901302,12,Richmond,0,0,,1
1759953,10:56:00,10:56:00,901202,13,Richmond,0,0,,1
1759953,10:57:00,10:58:00,901162,14,Richmond,0,0,,1
1759953,11:04:00,11:05:00,901102,15,Richmond,0,0,,1
1759953,11:08:00,11:09:00,900101,16,Richmond,0,0,,1
1759953,11:10:00,11:11:00,900201,17,Richmond,0,0,,1
1759953,11:14:00,11:15:00,900301,18,Richmond,0,0,,1
1759953,11:18:00,11:18:00,904101,19,Richmond,0,0,,1
1759953,11:20:00,11:20:00,904201,20,Richmond,0,0,,1
1759953,11:22:00,11:23:00,904301,21,Richmond,0,0,,1
1759953,11:25:00,11:26:00,904401,22,Richmond,0,0,,1
1759953,11:28:00,11:29:00,904501,23,Richmond,0,0,,1
1759953,11:33:00,11:36:00,904601,24,Richmond,0,0,,1
1859798,10:19:00,10:19:00,906403,0,,0,0,,1
1859798,10:23:00,10:24:00,907102,1,,0,0,,1
1859798,10:26:00,10:26:00,907102,2,,0,0,,1
1859798,10:29:00,10:29:00,906302,3,San Francisco / Richmond,0,0,,1
1859798,10:32:00,10:33:00,906202,4,San Francisco / Richmond,0,0,,1
1859798,10:35:00,10:36:00,906102,5,San Francisco / Richmond,0,0,,1
1859798,10:39:00,10:40:00,901902,6,Richmond,0,0,,1
1859798,10:43:00,10:43:00,901802,7,Richmond,0,0,,1
1859798,10:45:00,10:46:00,901702,8,Richmond,0,0,,1
1859798,10:48:00,10:48:00,901602,9,Richmond,0,0,,1
1859798,10:50:00,10:50:00,901502,10,Richmond,0,0,,1
1859798,10:52:00,10:53:00,901402,11,Richmond,0,0,,1
